[meta] uuid,[meta] weight,[dem] country_code,[dem] age,[dem] gender,[dem] education_level,[dem] degree_of_urbanisation,[dem] residency,[dem] household_size,[dem] immigration,[dem] origin,[dem] settlement_size,[dem] hometown,[dem] ethnic_background,[dem] religion,[dem] employment_status,[dem] employment_status_in_education,[dem] work_type_routine,[dem] work_type_manual,[dem] lgbtq,[dem] income_net_monthly,[dem] disposable_income,[dem] household_finances_past12months,[dem] financial_security,[dem] change_household_finances_next12months,[dem] job_security,[dem] status_national_economy,[dem] change_economy_country_past12months,[dem] economy_country_next12months,[aud] social_networks_regularly_used,[aud] social_media_activity_rank,[aud] online_sharing_frequency,[aud] sharing_network_size,[aud] member_organization,[aud] organization_activities_timeperweek,[aud] media_tv_hours,[aud] media_radio_hours,[aud] media_print_hours,[question] opinion_eu,[question] opinion_government,[question] political_view,[question] likelihood_to_demonstrate,[question] vote_referendum,[question] frequency_of_voting,[question] vote_next_national_election,[question] ranking_party_de,[question] voted_party_last_election_de,[question] ranking_party_fr,[question] voted_party_last_election_fr,[question] ranking_party_es,[question] voted_party_last_election_es,[question] ranking_party_pl,[question] voted_party_last_election_pl,[question] ranking_party_it,[question] voted_party_last_election_it,[question] ranking_party_gb,[question] voted_party_last_election_gb,[question] when_vote_decision_was_made,[question] vote_nextelection_de,[question] vote_nextelection_fr,[question] vote_nextelection_es,[question] vote_nextelection_pl,[question] vote_nextelection_it,[question] vote_nextelection_gb,[question] certainty_party_to_vote,[question] friends_family_same_vote,[question] important_issues_when_voting,[question] ranking_importance_of_issues_when_voting,[question] preferred_type_of_political_leader,[question] frequent_sharing_of_politicalviews,[question] independence_or_respect,[question] obedience_or_selfreliance,[question] consideration_or_good_behaviour,[question] curiosity_or_good_manners,[question] democracy_own_country_satisfaction,[question] next_generation_opportunities,[question] currentplace_change_past5years,[question] hometown_change_past5years,[question] country_direction_past5years,[question] financial_situation_change_past5years,[question] international_trade_gain_or_loss,[question] country_comes_first,[question] improving_life_by_hardwork,[question] conspiracy,[question] government_controlled_by_elite,[question] trust_in_own_judgment,[question] perceived_effect_of_diversity,[question] gender_discrimination_importance,[question] family_friends_highereducation,[question] worldview
9ffe1ad0-9e1f-0134-cf89-0aaafcbd6b1f,0.1336734302,GB,15,1,2,2,1,3,2,1,3,2,1,8,3,,3,2,2,13,2,6,5,6,5,2,4,2,13 | 3 | 2 | 4 | 9 | 6,4 | 1 | 2 | 5 | 3,5,2,5,,4,1,1,2,2,2,4,3,6,5,,,,,,,,,,,2 | 5 | 1 | 4 | 6 | 3,8,,,,,,,2,2,3,3 | 1 | 10 | 11 | 13,1 | 11 | 13 | 10 | 3,2 | 3 | 5 | 4 | 1 | 6,5,2,2,1,1,2,4,6,,3,3,4,4,1,3,4,4,2,2,3,2
e2a0b740-9e1f-0134-d15e-0aaafcbd6b1f,0.415766696,GB,29,1,4,2,1,4,1,5,3,2,1,8,2,,1,2,2,3,4,2,1,1,1,3,4,5,1 | 4 | 11 | 12 | 6 | 14,4 | 3 | 5 | 1 | 2,4,3,3,3,2,5,2,3,4,4,4,2,2,1,,,,,,,,,,,4 | 2 | 3 | 1 | 5 | 6,2,2,,,,,,4,2,2,3 | 2 | 5 | 8 | 9,8 | 9 | 3 | 5 | 2,3 | 2 | 1 | 5 | 6 | 4,3,2,2,1,2,2,4,3,,2,2,1,2,2,1,2,2,1,2,2,1
63919cf0-9e20-0134-1cee-0a62e1402143,0.143267878,GB,16,2,2,2,1,3,4,,3,1,6,7,10,,5,5,2,13,6,6,5,6,5,6,6,6,16,,,,5,,8,2,1,2,3,4,5,3,6,5,,,,,,,,,,,1 | 5 | 2 | 3 | 4 | 6,9,,,,,,,8,,,16,,6 | 2 | 4 | 3 | 1 | 5,2,3,3,3,3,4,3,6,6,3,3,3,3,3,3,3,3,3,1,6,1
a52b7f00-9e20-0134-cb1b-0a62e1402143,1.434777627,GB,15,1,4,1,4,,5,,1,2,6,8,10,,2,3,2,13,6,6,5,6,1,6,6,6,16,,,,5,,4,2,1,3,3,4,4,3,4,3,,,,,,,,,,,1 | 6 | 4 | 5 | 3 | 2,9,,,,,,,8,,,5 | 9 | 8 | 4 | 15,4 | 5 | 8 | 9,4 | 5 | 1 | 3 | 2 | 6,3,3,3,3,3,4,5,6,,3,3,3,3,3,3,3,3,1,1,6,2
a884d200-9e20-0134-d6b9-0aaafcbd6b1f,0.547655991,GB,17,2,2,1,1,5,1,13,8,2,5,7,4,,5,5,2,12,2,1,1,1,5,2,4,5,1 | 13 | 4 | 9 | 3 | 2,4 | 2 | 3 | 5 | 1,1,5,3,4,6,1,1,3,3,3,4,3,6,5,,,,,,,,,,,5 | 2 | 4 | 3 | 1 | 6,9,,,,,,,8,,,6 | 7 | 12 | 8 | 4,12 | 7 | 6 | 4 | 8,3 | 1 | 2 | 4 | 5 | 6,5,1,1,1,1,2,1,6,,4,1,2,5,1,3,2,1,2,2,1,1
014f3fb0-9e22-0134-dfdb-0aaafcbd6b1f,1.434777627,GB,22,1,4,1,1,5,4,,3,1,1,7,3,,1,2,2,4,3,3,2,2,3,2,4,2,14 | 8 | 13 | 6 | 2 | 3,4 | 5 | 1 | 3 | 2,3,1,1,4,4,2,1,2,2,4,4,1,3,2,,,,,,,,,,,6 | 2 | 1 | 4 | 3 | 5,1,3,,,,,,6,2,3,4 | 5 | 6 | 7 | 11,4 | 5 | 6 | 11 | 7,5 | 6 | 4 | 2 | 3 | 1,3,2,2,2,2,2,3,2,3,4,4,2,2,1,3,2,4,4,1,3,2
2b4ac260-9e22-0134-e103-0aaafcbd6b1f,0.547655991,GB,17,2,2,1,1,4,4,,3,1,3,3,3,,3,3,2,2,5,4,3,3,5,3,4,3,1 | 9 | 4 | 13,4 | 1 | 3 | 5 | 2,1,2,1 | 3,4,2,5,5,1,1,4,2,2,3,2,,,,,,,,,,,6 | 2 | 1 | 4 | 5 | 3,3,1,,,,,,6,3,4,3,3,6 | 4 | 1 | 3 | 2 | 5,2,2,3,3,1,3,3,3,2,3,1,3,1,3,3,2,2,4,3,2,2
a42480a0-9e22-0134-3094-0a62e1402143,0.3468192358,GB,46,1,5,2,1,4,4,,1,2,1,8,6,2,2,3,2,13,6,6,5,6,5,3,6,6,13,4 | 5 | 2 | 1 | 3,6,,5,,4,2,1,2,5,4,4,2,2,3,,,,,,,,,,,2 | 5 | 3 | 6 | 4 | 1,9,,,,,,,1,1,3,2 | 13 | 14,13 | 14 | 2,4 | 6 | 5 | 1 | 3 | 2,1,1,3,1,1,3,2,1,,2,3,5,2,2,4,5,2,2,4,5,1
26c8e740-9e23-0134-6436-0a62e1402143,1.142852444,GB,17,2,3,1,1,4,4,,4,1,1,8,6,2,5,5,1,4,2,3,2,3,5,2,4,4,2 | 3 | 9 | 1 | 4 | 13,2 | 4 | 1 | 3 | 5,3,1,5,,3,2,1,3,4,4,4,3,6,5,,,,,,,,,,,5 | 4 | 2 | 1 | 6 | 3,9,,,,,,,8,,,4 | 6 | 7 | 8 | 12,12 | 7 | 8 | 6 | 4,3 | 2 | 5 | 4 | 1 | 6,5,2,1,1,2,2,3,3,3,2,2,2,3,1,3,3,4,1,1,2,1
3fb60680-9e23-0134-2664-0aaafcbd6b1f,1.488648831,GB,26,1,3,1,1,5,3,10,3,1,3,3,9,,1,2,2,13,6,1,1,2,1,2,2,4,4 | 8 | 12 | 10 | 13,4 | 1 | 2 | 5 | 3,2,3,4,2,4,5,5,1,5,5,4,2,4,3,,,,,,,,,,,1 | 3 | 5 | 2 | 6 | 4,3,2,,,,,,6,3,4,3 | 1,3 | 1,5 | 1 | 3 | 6 | 4 | 2,3,1,3,3,3,4,4,4,4,4,3,3,2,3,3,3,3,3,3,4,2
7ff60340-9e23-0134-6701-0a62e1402143,0.5109802411,GB,21,1,1,1,1,4,1,5,5,2,2,8,3,,5,5,2,12,5,3,1,3,5,1,1,1,6 | 1 | 13,5 | 3 | 2 | 4 | 1,6,,1,2,3,1,1,1,2,5,2,3,5,5,,,,,,,,,,,5 | 2 | 1 | 4 | 6 | 3,9,,,,,,,5,3,5,4 | 7 | 6 | 5,7 | 6 | 5 | 4,2 | 5 | 6 | 3 | 1 | 4,2,2,2,1,2,3,1,3,,3,3,3,2,3,3,3,3,3,1,5,2
bc531ec0-9e23-0134-371e-0a62e1402143,0.2360515503,GB,19,1,5,2,4,,5,,2,1,6,8,10,,1,1,2,13,3,1,1,1,1,1,1,1,16,,,,5,,8,1,1,3,3,4,5,3,5,4,,,,,,,,,,,1 | 3 | 6 | 4 | 2 | 5,9,,,,,,,8,,,16,,1 | 5 | 3 | 4 | 2 | 6,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1
47d7d5b0-9e24-0134-86ee-0aaafcbd6b1f,1.589310354,GB,39,1,4,1,1,4,1,1,6,1,1,8,1,,2,2,3,8,3,3,3,4,3,2,3,2,13 | 10 | 7 | 6 | 2 | 1 | 11,3 | 2 | 5 | 4 | 1,2,3,1 | 4,3,5,2,4,2,4,2,2,2,3,2,,,,,,,,,,,4 | 1 | 3 | 6 | 5 | 2,4,2,,,,,,4,2,3,2 | 6 | 4 | 8 | 7,4 | 6 | 7 | 8 | 2,2 | 5 | 3 | 1 | 4 | 6,2,1,2,2,2,2,2,3,2,2,3,1,2,2,1,2,3,2,2,2,1
74583e90-9e24-0134-8846-0aaafcbd6b1f,0.1336734302,GB,14,1,2,2,1,4,4,,2,2,1,8,6,3,5,5,2,10,2,4,2,4,5,6,2,5,13 | 4 | 3 | 6 | 9,4 | 5 | 1 | 2 | 3,3,2,5,,3,3,2,2,3,4,3,3,6,5,,,,,,,,,,,1 | 4 | 6 | 5 | 3 | 2,8,,,,,,,8,,,3 | 4 | 7 | 8 | 12,4 | 8 | 3 | 12 | 7,2 | 4 | 3 | 1 | 6 | 5,2,1,2,2,2,2,5,2,,4,4,5,1,1,4,2,3,5,4,7,1
a0653490-9e24-0134-03fe-0a62e1402143,0.5109802411,GB,15,1,2,1,1,5,4,,3,1,1,1,3,,2,3,2,13,3,1,2,2,3,3,6,6,4 | 13 | 1 | 6,2 | 5 | 4 | 3 | 1,2,7,5,,2,4,6,5,5,6,5,2,1,1,,,,,,,,,,,6 | 2 | 3 | 5 | 4 | 1,4,5,,,,,,8,,,2,2,5 | 2 | 1 | 4 | 3 | 6,3,1,1,2,2,2,2,1,2,2,4,4,5,5,4,5,4,3,4,5,2
2f13cc10-9e25-0134-92bf-0aaafcbd6b1f,1.325751696,GB,47,1,5,1,1,4,4,,5,1,1,1,6,3,5,5,2,13,6,6,1,2,5,2,6,2,2 | 13 | 9,4 | 1 | 3 | 2 | 5,5,1,5,,3,1,1,3,5,1,4,3,6,5,,,,,,,,,,,2 | 3 | 5 | 4 | 1 | 6,9,,,,,,,2,1,3,6 | 7 | 3 | 10 | 11,6 | 7 | 10 | 11 | 3,4 | 2 | 6 | 3 | 1 | 5,3,1,1,1,2,2,3,6,6,4,2,2,2,2,3,2,2,1,2,7,2
489015d0-9e25-0134-8a42-0a62e1402143,1.727819335,GB,18,1,3,1,1,3,4,,5,2,1,4,6,1,1,1,2,12,6,6,1,6,1,2,2,4,4 | 9 | 1 | 13,4 | 5 | 2 | 1 | 3,6,,5,,4,1,2,1,4,4,3,2,6,1,,,,,,,,,,,4 | 2 | 5 | 3 | 1 | 6,8,,,,,,,4,2,5,1 | 4 | 2 | 7,1 | 2 | 7 | 4,5 | 3 | 6 | 2 | 1 | 4,4,2,1,1,1,2,2,2,,2,3,1,5,1,5,4,5,1,2,1,2
76c54980-9e25-0134-944a-0aaafcbd6b1f,0.1336734302,GB,14,1,2,2,1,4,5,,3,1,1,1,6,3,3,2,2,13,5,6,1,3,1,2,2,5,3 | 4 | 1 | 13,4 | 3 | 5 | 1 | 2,3,2,5,,2,1,4,1,1,2,2,1,2,3,,,,,,,,,,,3 | 4 | 1 | 6 | 5 | 2,5,3,,,,,,5,1,2,2 | 3 | 13,3 | 2 | 13,1 | 4 | 3 | 2 | 6 | 5,1,1,2,2,3,4,3,1,2,3,3,1,1,1,1,5,3,2,2,6,1
dfc928f0-9e25-0134-b4c5-0a62e1402143,0.4520009163,GB,16,1,3,2,1,4,5,,4,1,1,8,6,3,5,5,2,12,6,2,1,2,5,3,4,2,1 | 4 | 2 | 3 | 13,4 | 1 | 2 | 5 | 3,4,4,1,3,4,2,1,2,1,5,4,3,6,1,,,,,,,,,,,1 | 2 | 4 | 6 | 5 | 3,8,,,,,,,1,1,1,3 | 4 | 7 | 8 | 9,3 | 4 | 9 | 7 | 8,1 | 4 | 3 | 6 | 5 | 2,2,1,1,1,2,1,2,2,2,4,2,2,1,1,5,5,4,2,2,1,2
e4c8f360-9e25-0134-7703-0aaafcbd6b1f,0.5109802411,GB,15,1,2,1,1,3,4,,5,1,1,8,6,3,5,5,2,13,6,3,1,6,5,6,6,6,2 | 1 | 13 | 3,4 | 2 | 1 | 5 | 3,5,1,5,,4,1,1,3,3,3,4,3,6,5,,,,,,,,,,,6 | 2 | 5 | 4 | 1 | 3,9,,,,,,,8,,,16,,3 | 2 | 6 | 5 | 1 | 4,5,1,2,2,1,2,1,6,6,1,3,4,2,2,4,2,2,2,3,2,1
4a1b4c80-9e27-0134-7fea-0aaafcbd6b1f,0.3753406326,GB,19,1,4,2,1,3,2,13,1,1,1,8,4,,1,1,2,3,6,4,3,3,3,3,3,3,4 | 13 | 3 | 1 | 9 | 2,4 | 1 | 2 | 3 | 5,2,1,5,,2,2,1,3,4,2,3,1,4,3,,,,,,,,,,,6 | 2 | 1 | 3 | 5 | 4,8,,,,,,,6,3,3,6 | 5,6 | 5,2 | 1 | 3 | 5 | 4 | 6,3,1,3,1,2,2,2,3,2,1,1,1,3,3,3,3,3,3,2,3,1
58861df0-9e27-0134-804e-0aaafcbd6b1f,0.1336734302,GB,21,1,2,2,1,5,4,,1,1,6,8,10,,5,5,2,13,6,6,5,6,1,6,6,6,13 | 3 | 1,4 | 2 | 5 | 1 | 3,3,2,5,,3,1,1,2,2,4,5,3,6,5,,,,,,,,,,,5 | 2 | 3 | 6 | 4 | 1,9,,,,,,,8,,,16,,6 | 1 | 5 | 3 | 2 | 4,3,3,2,1,3,2,3,3,2,3,2,2,3,3,2,2,4,3,2,6,2
d300f650-9e27-0134-7bd2-0a62e1402143,0.5109802411,GB,16,1,2,1,1,5,4,,5,1,1,1,3,,1,2,2,12,2,3,2,2,3,2,1,2,2 | 4 | 3 | 1 | 13 | 9,2 | 5 | 4 | 1 | 3,2,2,1,4,4,2,2,4,3,5,4,1,2,2,,,,,,,,,,,2 | 4 | 3 | 1 | 5 | 6,8,,,,,,,2,2,1,4 | 5 | 6 | 8 | 13,6 | 4 | 8 | 5 | 13,5 | 4 | 3 | 6 | 1 | 2,2,2,2,2,2,1,2,2,2,4,3,2,2,1,3,3,2,2,2,1,1
581871f0-9e28-0134-8033-0a62e1402143,0.547655991,GB,16,2,2,1,1,4,2,9,3,1,3,8,6,3,3,2,2,13,6,2,5,2,5,4,3,6,4,4 | 5 | 3 | 1 | 2,3,2,5,,2,3,1,2,4,2,4,3,6,5,,,,,,,,,,,2 | 4 | 5 | 3 | 1 | 6,9,,,,,,,2,2,1,12 | 7 | 3 | 1 | 6,12 | 7 | 6 | 1 | 3,4 | 6 | 1 | 2 | 3 | 5,2,3,2,1,3,3,3,6,6,2,3,3,5,1,2,3,4,1,1,3,2
fa897930-9e28-0134-1e90-0aaafcbd6b1f,0.5109802411,GB,22,1,2,1,1,1,4,,8,1,1,8,4,,5,5,2,13,6,3,1,3,5,3,3,3,1,4 | 5 | 2 | 3 | 1,6,,5,,8,1,1,3,3,3,4,3,5,3,,,,,,,,,,,6 | 1 | 4 | 2 | 3 | 5,9,,,,,,,8,,,4 | 8,4 | 8,2 | 6 | 3 | 1 | 4 | 5,5,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1
145b4c40-9e29-0134-ef5c-0a62e1402143,0.1604416208,GB,26,1,2,2,1,5,2,1 | 9 | 11,3,2,3,7,3,,5,5,2,13,3,6,2,3,5,2,4,3,8 | 13 | 4 | 3 | 1,2 | 4 | 5 | 1 | 3,5,1,1 | 3 | 4,4,3,3,1,2,3,4,4,3,6,1,,,,,,,,,,,2 | 4 | 1 | 5 | 3 | 6,8,,,,,,,2,2,2,3 | 6 | 8 | 11 | 12,11 | 3 | 8 | 12 | 6,3 | 1 | 6 | 2 | 4 | 5,3,3,1,1,3,2,2,4,,3,2,2,2,1,3,2,1,1,1,2,2
3f3246c0-9e29-0134-2025-0aaafcbd6b1f,1.434777627,GB,21,1,4,1,1,5,4,,3,2,1,8,6,1,2,1,2,4,3,3,2,2,1,2,3,4,13 | 9 | 1 | 3,4 | 2 | 1 | 5 | 3,2,1,5,,5,2,1,4,2,3,4,1,1,1,,,,,,,,,,,1 | 6 | 2 | 4 | 3 | 5,7,3,,,,,,1,1,2,3 | 4 | 5 | 10 | 13,5 | 4 | 3 | 10 | 13,5 | 3 | 2 | 1 | 6 | 4,1,2,2,2,2,2,4,2,,1,3,2,2,2,2,3,2,2,1,2,2
938fad40-9e29-0134-2e31-0a62e1402143,0.3894334448,GB,26,1,3,2,1,4,5,,3,2,1,1,3,,2,2,2,13,6,4,5,3,5,3,6,6,3 | 4 | 13 | 9 | 1,4 | 5 | 2 | 1 | 3,4,1,1,6,4,8,1,3,3,2,4,3,5,2,,,,,,,,,,,1 | 5 | 2 | 6 | 4 | 3,8,,,,,,,7,3,5,7 | 4 | 3 | 1 | 8,7 | 1 | 3 | 4 | 8,2 | 5 | 1 | 4 | 3 | 6,3,3,3,3,3,2,3,3,,3,3,3,3,3,3,3,3,3,2,5,1
415a8ed0-9e2a-0134-79f1-0a62e1402143,0.6133043642,GB,28,1,2,1,1,2,5,,5,1,1,8,1,,1,1,2,5,3,1,2,2,1,6,6,6,6 | 9 | 4 | 13,4 | 2 | 3 | 1 | 5,1,1,1,2,4,3,1,3,4,3,4,3,5,4,,,,,,,,,,,3 | 1 | 5 | 6 | 4 | 2,9,,,,,,,8,,,16,,5 | 4 | 1 | 6 | 2 | 3,2,2,2,2,2,1,1,2,1,2,1,1,3,3,3,3,3,3,3,3,1
9d6e71f0-9e2a-0134-f79f-0aaafcbd6b1f,0.1336734302,GB,18,1,2,2,1,5,4,,3,2,1,8,6,2,1,5,2,13,3,2,2,6,5,3,4,2,1 | 4 | 3 | 9 | 13,4 | 2 | 5 | 1 | 3,3,1,5,,4,2,2,5,4,4,4,1,6,1,,,,,,,,,,,6 | 1 | 2 | 5 | 3 | 4,8,,,,,,,6,1,3,1 | 4 | 5 | 7 | 12,5 | 7 | 12 | 4 | 1,3 | 4 | 5 | 6 | 2 | 1,2,2,1,1,1,2,4,4,,4,2,4,1,2,1,1,2,5,3,2,1
78d302a0-9e2b-0134-4950-0aaafcbd6b1f,1.142852444,GB,18,2,3,1,1,5,4,,4,1,3,3,6,3,5,5,2,13,1,6,5,6,5,3,4,3,13 | 4 | 3 | 9,4 | 5 | 2 | 1 | 3,5,1,5,,4,4,2,2,3,3,4,2,1,1,,,,,,,,,,,2 | 1 | 4 | 5 | 3 | 6,2,5,,,,,,2,2,2,3 | 4 | 7 | 8 | 12,7 | 4 | 3 | 12 | 8,6 | 2 | 5 | 4 | 3 | 1,2,2,1,2,2,2,4,3,3,2,3,3,2,1,3,3,2,2,2,4,1
9b747970-9e2b-0134-0815-0a62e1402143,0.6133043642,GB,27,1,2,1,1,3,2,6,3,1,5,7,6,3,5,5,3,13,6,1,1,6,1,2,2,3,4 | 3 | 13 | 9,2 | 5 | 1 | 4 | 3,5,1,5,,3,3,3,3,2,4,4,3,6,5,,,,,,,,,,,6 | 5 | 2 | 3 | 4 | 1,9,,,,,,,8,,,1 | 11 | 4 | 6 | 7,1 | 7 | 11 | 4 | 6,4 | 2 | 3 | 6 | 1 | 5,5,2,2,1,1,2,3,6,3,3,3,3,3,2,3,3,4,3,2,3,1
ea409cc0-9e2b-0134-0a33-0a62e1402143,1.068293761,GB,32,2,4,1,1,3,5,,3,1,1,8,1,,1,2,2,13,4,3,1,1,1,2,2,2,1 | 13 | 2 | 4 | 9 | 3 | 6 | 5,4 | 2 | 1 | 3 | 5,2,2,1,3,5,2,2,2,1,3,3,1,1,1,,,,,,,,,,,6 | 2 | 1 | 5 | 4 | 3,2,1,,,,,,2,1,2,4 | 3 | 5 | 8 | 12,5 | 12 | 4 | 3 | 8,2 | 1 | 3 | 4 | 6 | 5,2,1,2,2,1,2,2,2,2,4,1,2,1,1,1,1,1,1,1,1,2
f5c03270-9e2b-0134-0a8b-0a62e1402143,0.1336734302,GB,15,1,2,2,1,5,4,,3,1,1,8,4,,5,5,2,7,4,3,1,3,5,4,4,4,1 | 13,4 | 2 | 1 | 3 | 5,5,1,1,2,1,1,1,2,2,3,4,2,4,3,,,,,,,,,,,5 | 3 | 2 | 4 | 1 | 6,9,,,,,,,8,,,4 | 3 | 10 | 14,3 | 4 | 10 | 14,1 | 3 | 4 | 5 | 2 | 6,1,1,2,2,2,1,1,1,4,2,3,2,1,1,1,2,3,2,2,3,1
103602c0-9e2c-0134-0b38-0a62e1402143,0.1336734302,GB,15,1,2,2,1,3,5,,3,1,1,8,10,,1,2,2,13,6,6,2,6,5,6,6,3,13 | 11,2 | 1 | 5 | 3 | 4,6,,5,,4,2,2,2,2,4,3,3,5,5,,,,,,,,,,,1 | 6 | 2 | 4 | 3 | 5,9,,,,,,,8,,,15,,6 | 5 | 4 | 1 | 3 | 2,3,1,2,1,1,2,3,5,3,3,2,2,3,4,4,1,4,4,2,2,2
d13b6170-9e2c-0134-52a1-0aaafcbd6b1f,1.434777627,GB,25,1,4,1,1,5,5,,1,2,5,7,9,,2,2,3,13,3,2,3,1,5,3,2,1,1 | 6,3 | 2 | 4 | 5 | 1,4,1,4,1,3,1,2,1,1,5,4,3,6,5,,,,,,,,,,,1 | 2 | 6 | 3 | 4 | 5,9,,,,,,,8,,,4,4,3 | 2 | 6 | 4 | 5 | 1,3,1,2,2,1,2,1,2,,2,2,2,2,1,2,1,1,1,2,3,2
a6ade510-9e2d-0134-e7f4-0a62e1402143,0.1336734302,GB,18,1,2,2,1,5,5,,1,2,1,4,2,,2,2,2,12,3,2,2,3,1,3,3,4,13 | 9 | 1 | 4 | 2 | 3,4 | 2 | 1 | 3 | 5,1,5,5,,2,1,1,3,3,4,4,3,5,4,,,,,,,,,,,2 | 1 | 4 | 6 | 3 | 5,9,,,,,,,2,1,2,4 | 10 | 7 | 5,4 | 10 | 7 | 5,2 | 1 | 3 | 5 | 6 | 4,2,1,1,1,1,2,1,3,,2,3,4,1,1,4,3,1,3,1,2,2
ba364f90-9e2d-0134-cacd-0aaafcbd6b1f,0.1604416208,GB,27,1,2,2,1,3,4,,2,1,1,8,1,,1,1,2,12,2,3,2,2,1,3,2,4,13 | 6,4 | 2 | 1 | 5 | 3,3,1,5,,4,4,2,5,5,4,4,3,5,1,,,,,,,,,,,6 | 2 | 3 | 5 | 4 | 1,9,,,,,,,2,1,3,1 | 2 | 6 | 7 | 12,12 | 1 | 2 | 7 | 6,1 | 4 | 6 | 5 | 2 | 3,2,1,3,1,1,3,4,2,2,3,2,1,2,1,1,1,1,4,3,4,2
e0a59450-9e2e-0134-1c2c-0aaafcbd6b1f,1.727819335,GB,20,1,3,1,1,5,4,,5,2,1,8,6,3,1,1,2,13,3,2,2,2,5,2,2,4,4 | 13 | 2 | 9 | 1 | 8,4 | 2 | 5 | 1 | 3,5,2,1,3,7,1,2,2,2,3,3,2,3,1,,,,,,,,,,,2 | 4 | 5 | 1 | 3 | 6,2,2,,,,,,2,2,2,12 | 4 | 7 | 8,12 | 4 | 7 | 8,3 | 6 | 4 | 1 | 5 | 2,4,2,1,1,2,2,2,2,,4,2,2,2,1,4,2,2,2,2,5,2
138f3c20-9e2f-0134-5841-0aaafcbd6b1f,0.5109802411,GB,17,1,2,1,1,5,5,,4,1,3 | 1 | 6,8,6,3,5,5,2,5,3,3,1,3,5,2,4,3,1 | 9 | 13,4 | 5 | 2 | 3 | 1,4,1,4,2,1,1,1,1,3,5,4,2,3,2,,,,,,,,,,,4 | 5 | 3 | 6 | 1 | 2,4,2,,,,,,4,2,3,3 | 4 | 6 | 8 | 12,12 | 6 | 4 | 8 | 3,4 | 3 | 1 | 5 | 2 | 6,4,2,2,1,1,2,2,3,3,2,2,2,3,2,4,3,2,2,3,2,2
4f3ec310-9e2f-0134-78a3-0a62e1402143,1.727819335,GB,20,1,3,1,1,3,4,,5,1,1,1,2,,1,1,2,5,5,2,2,2,3,4,4,5,1 | 4 | 13 | 2,2 | 5 | 4 | 1 | 3,3,1,5,,4,1,1,3,5,1,4,2,1,1,,,,,,,,,,,2 | 5 | 4 | 3 | 6 | 1,2,5,,,,,,2,1,2,3 | 4 | 7 | 8,3 | 4 | 8 | 7,4 | 6 | 3 | 5 | 2 | 1,3,2,1,2,2,3,3,4,4,1,2,3,2,1,2,1,2,2,1,5,2
563b7a70-9e2f-0134-78de-0a62e1402143,0.143267878,GB,20,2,2,2,1,4,2,10,3,1,3,3,6,3,5,5,1,13,4,6,5,6,5,6,6,6,12 | 10 | 11 | 7 | 6 | 8,5 | 4 | 3 | 2 | 1,1,1,5,,1,1,1,1,2,3,4,3,6,5,,,,,,,,,,,2 | 4 | 3 | 6 | 1 | 5,9,,,,,,,8,,,1 | 3 | 6 | 8 | 13,1 | 6 | 3 | 8 | 13,6 | 1 | 5 | 2 | 4 | 3,3,2,3,3,2,3,3,3,3,3,2,2,3,2,1,1,1,3,3,7,2
983ac2f0-9e2f-0134-7aa2-0a62e1402143,0.1571980087,GB,27,1,5,2,1,3,5,,2,2,1,8,6,3,2,3,2,12,6,4,5,2,5,6,6,6,13 | 3 | 1 | 4,4 | 1 | 2 | 5 | 3,1,2,1,1,1,1,1,5,5,3,4,2,3,3,,,,,,,,,,,1 | 5 | 2 | 4 | 6 | 3,9,,,,,,,1,4,5,16,,6 | 1 | 5 | 4 | 3 | 2,3,1,2,1,2,4,3,3,,2,3,1,3,1,3,3,2,3,2,1,2
578457e0-9e30-0134-60bd-0a62e1402143,0.5109802411,GB,14,1,2,1,1,4,2,1,5,1,1,1,6,3,5,5,2,13,4,3,1,3,5,3,5,5,4 | 13 | 3 | 1,5 | 1 | 4 | 2 | 3,5,1,4,2,3,2,1,2,3,3,4,3,6,5,,,,,,,,,,,1 | 2 | 5 | 3 | 4 | 6,8,,,,,,,1,2,3,1 | 6 | 7 | 8 | 11,1 | 11 | 7 | 6 | 8,3 | 2 | 4 | 6 | 5 | 1,3,1,1,1,2,2,3,2,2,2,2,2,3,1,4,2,2,2,2,2,2
c961b1c0-9e30-0134-5f59-0aaafcbd6b1f,1.727819335,GB,17,1,3,1,1,3,5,,3,1,1,8,10,,5,5,2,13,6,6,5,6,5,6,6,6,13 | 1,1 | 2 | 4 | 5 | 3,5,2,5,,1,4,1,1,3,1,4,3,5,5,,,,,,,,,,,6 | 4 | 3 | 5 | 1 | 2,9,,,,,,,6,4,5,16,,5 | 6 | 3 | 1 | 2 | 4,1,1,1,2,1,1,5,1,3,1,4,1,1,3,2,2,2,2,4,5,1
